Device,Day,Hour,Type,Sub-Type,Value
import,287,15,/,Heat,0.0
import,287,15,/,Electricity,5.87
import,287,15,/,Gas,0.0
import,287,16,/,Biomass,0.0
import,287,16,/,Waste,0.0
import,287,16,/,Heat,0.0
import,287,16,/,Electricity,1.79
import,287,16,/,Gas,0.0
import,287,17,/,Biomass,0.0
import,287,17,/,Waste,0.0
import,287,17,/,Heat,0.0
import,287,17,/,Electricity,4.95
import,287,17,/,Gas,0.0
import,287,18,/,Biomass,0.0
import,287,18,/,Waste,0.0
import,287,18,/,Heat,0.0
import,287,18,/,Electricity,6.44
import,287,18,/,Gas,0.0
import,287,19,/,Biomass,0.0
import,287,19,/,Waste,0.0
import,287,19,/,Heat,0.0
import,287,19,/,Electricity,8.01
import,287,19,/,Gas,0.0
import,287,20,/,Biomass,0.0
import,287,20,/,Waste,0.0
import,287,20,/,Heat,0.0
import,287,20,/,Electricity,8.55
import,287,20,/,Gas,0.0
import,287,21,/,Biomass,0.0
import,287,21,/,Waste,0.0
import,287,21,/,Heat,0.0
import,287,21,/,Electricity,5.1
import,287,21,/,Gas,0.0
import,287,22,/,Biomass,0.0
import,287,22,/,Waste,0.0
import,287,22,/,Heat,0.0
import,287,22,/,Electricity,7.32
import,287,22,/,Gas,0.0
import,287,23,/,Biomass,0.0
import,287,23,/,Waste,0.0
import,287,23,/,Heat,0.0
import,287,23,/,Electricity,5.54
import,287,23,/,Gas,0.0
import,288,0,/,Biomass,0.0
import,288,0,/,Waste,0.0
import,288,0,/,Heat,0.0
import,288,0,/,Electricity,2.69
import,288,0,/,Gas,0.0
import,288,1,/,Biomass,0.0
import,288,1,/,Waste,0.0
import,288,1,/,Heat,0.0
import,288,1,/,Electricity,3.43
import,288,1,/,Gas,0.0
import,288,2,/,Biomass,0.0
import,288,2,/,Waste,0.0
import,288,2,/,Heat,0.0
import,288,2,/,Electricity,1.79
import,288,2,/,Gas,0.0
import,288,3,/,Biomass,0.0
import,288,3,/,Waste,0.0
import,288,3,/,Heat,0.0
import,288,3,/,Electricity,3.26
import,288,3,/,Gas,0.0
import,288,4,/,Biomass,0.0
import,288,4,/,Waste,0.0
import,288,4,/,Heat,0.0
import,288,4,/,Electricity,3.43
import,288,4,/,Gas,0.0
import,288,5,/,Biomass,0.0
import,288,5,/,Waste,0.0
import,288,5,/,Heat,0.0
import,288,5,/,Electricity,3.83
import,288,5,/,Gas,0.0
import,288,6,/,Biomass,0.0
import,288,6,/,Waste,0.0
import,288,6,/,Heat,0.0
import,288,6,/,Electricity,3.11
import,288,6,/,Gas,0.0
import,288,7,/,Biomass,0.0
import,288,7,/,Waste,0.0
import,288,7,/,Heat,0.0
import,288,7,/,Electricity,2.81
import,288,7,/,Gas,0.0
import,288,8,/,Biomass,0.0
import,288,8,/,Waste,0.0
import,288,8,/,Heat,0.0
import,288,8,/,Electricity,2.51
import,288,8,/,Gas,0.0
import,288,9,/,Biomass,0.0
import,288,9,/,Waste,0.0
import,288,9,/,Heat,0.0
import,288,9,/,Electricity,4.25
import,288,9,/,Gas,0.0
import,288,10,/,Biomass,0.0
import,288,10,/,Waste,0.0
import,288,10,/,Heat,0.0
import,288,10,/,Electricity,3.39
import,288,10,/,Gas,0.0
import,288,11,/,Biomass,0.0
import,288,11,/,Waste,0.0
import,288,11,/,Heat,0.0
import,288,11,/,Electricity,0.32
import,288,11,/,Gas,0.0
import,288,12,/,Biomass,0.0
import,288,12,/,Waste,0.0
import,288,12,/,Heat,0.0
import,288,12,/,Electricity,4.01
import,288,12,/,Gas,0.0
import,288,13,/,Biomass,0.0
import,288,13,/,Waste,0.0
import,288,13,/,Heat,0.0
import,288,13,/,Electricity,2.69
import,288,13,/,Gas,0.0
import,288,14,/,Biomass,0.0
import,288,14,/,Waste,0.0
import,288,14,/,Heat,0.0
import,288,14,/,Electricity,2.01
import,288,14,/,Gas,0.0
import,288,15,/,Biomass,0.0
import,288,15,/,Waste,0.0
import,288,15,/,Heat,0.0
import,288,15,/,Electricity,5.87
import,288,15,/,Gas,0.0
import,288,16,/,Biomass,0.0
import,288,16,/,Waste,0.0
import,288,16,/,Heat,0.0
import,288,16,/,Electricity,1.79
import,288,16,/,Gas,0.0
import,288,17,/,Biomass,0.0
import,288,17,/,Waste,0.0
import,288,17,/,Heat,0.0
import,288,17,/,Electricity,4.95
import,288,17,/,Gas,0.0
import,288,18,/,Biomass,0.0
import,288,18,/,Waste,0.0
import,288,18,/,Heat,0.0
import,288,18,/,Electricity,6.44
import,288,18,/,Gas,0.0
import,288,19,/,Biomass,0.0
import,288,19,/,Waste,0.0
import,288,19,/,Heat,0.0
import,288,19,/,Electricity,8.01
import,288,19,/,Gas,0.0
import,288,20,/,Biomass,0.0
import,288,20,/,Waste,0.0
import,288,20,/,Heat,0.0
import,288,20,/,Electricity,8.55
import,288,20,/,Gas,0.0
import,288,21,/,Biomass,0.0
import,288,21,/,Waste,0.0
import,288,21,/,Heat,0.0
import,288,21,/,Electricity,5.1
import,288,21,/,Gas,0.0
import,288,22,/,Biomass,0.0
import,288,22,/,Waste,0.0
import,288,22,/,Heat,0.0
import,288,22,/,Electricity,7.32
import,288,22,/,Gas,0.0
import,288,23,/,Biomass,0.0
import,288,23,/,Waste,0.0
import,288,23,/,Heat,0.0
import,288,23,/,Electricity,5.54
import,288,23,/,Gas,0.0
import,289,0,/,Biomass,0.0
import,289,0,/,Waste,0.0
import,289,0,/,Heat,0.0
import,289,0,/,Electricity,2.69
import,289,0,/,Gas,0.0
import,289,1,/,Biomass,0.0
import,289,1,/,Waste,0.0
import,289,1,/,Heat,0.0
import,289,1,/,Electricity,3.43
import,289,1,/,Gas,0.0
import,289,2,/,Biomass,0.0
import,289,2,/,Waste,0.0
import,289,2,/,Heat,0.0
import,289,2,/,Electricity,1.79
import,289,2,/,Gas,0.0
import,289,3,/,Biomass,0.0
import,289,3,/,Waste,0.0
import,289,3,/,Heat,0.0
import,289,3,/,Electricity,3.26
import,289,3,/,Gas,0.0
import,289,4,/,Biomass,0.0
import,289,4,/,Waste,0.0
import,289,4,/,Heat,0.0
import,289,4,/,Electricity,3.43
import,289,4,/,Gas,0.0
import,289,5,/,Biomass,0.0
import,289,5,/,Waste,0.0
import,289,5,/,Heat,0.0
import,289,5,/,Electricity,3.83
import,289,5,/,Gas,0.0
import,289,6,/,Biomass,0.0
import,289,6,/,Waste,0.0
import,289,6,/,Heat,0.0
import,289,6,/,Electricity,3.11
import,289,6,/,Gas,0.0
import,289,7,/,Biomass,0.0
import,289,7,/,Waste,0.0
import,289,7,/,Heat,0.0
import,289,7,/,Electricity,2.81
import,289,7,/,Gas,0.0
import,289,8,/,Biomass,0.0
import,289,8,/,Waste,0.0
import,289,8,/,Heat,0.0
import,289,8,/,Electricity,2.51
import,289,8,/,Gas,0.0
import,289,9,/,Biomass,0.0
import,289,9,/,Waste,0.0
import,289,9,/,Heat,0.0
import,289,9,/,Electricity,4.25
import,289,9,/,Gas,0.0
import,289,10,/,Biomass,0.0
import,289,10,/,Waste,0.0
import,289,10,/,Heat,0.0
import,289,10,/,Electricity,3.39
import,289,10,/,Gas,0.0
import,289,11,/,Biomass,0.0
import,289,11,/,Waste,0.0
import,289,11,/,Heat,0.0
import,289,11,/,Electricity,0.32
import,289,11,/,Gas,0.0
import,289,12,/,Biomass,0.0
import,289,12,/,Waste,0.0
import,289,12,/,Heat,0.0
import,289,12,/,Electricity,4.01
import,289,12,/,Gas,0.0
import,289,13,/,Biomass,0.0
import,289,13,/,Waste,0.0
import,289,13,/,Heat,0.0
import,289,13,/,Electricity,2.69
import,289,13,/,Gas,0.0
import,289,14,/,Biomass,0.0
import,289,14,/,Waste,0.0
import,289,14,/,Heat,0.0
import,289,14,/,Electricity,2.01
import,289,14,/,Gas,0.0
import,289,15,/,Biomass,0.0
import,289,15,/,Waste,0.0
import,289,15,/,Heat,0.0
import,289,15,/,Electricity,5.87
import,289,15,/,Gas,0.0
import,289,16,/,Biomass,0.0
import,289,16,/,Waste,0.0
import,289,16,/,Heat,0.0
import,289,16,/,Electricity,1.79
import,289,16,/,Gas,0.0
import,289,17,/,Biomass,0.0
import,289,17,/,Waste,0.0
import,289,17,/,Heat,0.0
import,289,17,/,Electricity,4.95
import,289,17,/,Gas,0.0
import,289,18,/,Biomass,0.0
import,289,18,/,Waste,0.0
import,289,18,/,Heat,0.0
import,289,18,/,Electricity,6.44
import,289,18,/,Gas,0.0
import,289,19,/,Biomass,0.0
import,289,19,/,Waste,0.0
import,289,19,/,Heat,0.0
import,289,19,/,Electricity,8.01
import,289,19,/,Gas,0.0
import,289,20,/,Biomass,0.0
import,289,20,/,Waste,0.0
import,289,20,/,Heat,0.0
import,289,20,/,Electricity,8.55
import,289,20,/,Gas,0.0
import,289,21,/,Biomass,0.0
import,289,21,/,Waste,0.0
import,289,21,/,Heat,0.0
import,289,21,/,Electricity,5.1
import,289,21,/,Gas,0.0
import,289,22,/,Biomass,0.0
import,289,22,/,Waste,0.0
import,289,22,/,Heat,0.0
import,289,22,/,Electricity,7.32
import,289,22,/,Gas,0.0
import,289,23,/,Biomass,0.0
import,289,23,/,Waste,0.0
import,289,23,/,Heat,0.0
import,289,23,/,Electricity,5.54
import,289,23,/,Gas,0.0
import,290,0,/,Biomass,0.0
import,290,0,/,Waste,0.0
import,290,0,/,Heat,0.0
import,290,0,/,Electricity,2.69
import,290,0,/,Gas,0.0
import,290,1,/,Biomass,0.0
import,290,1,/,Waste,0.0
import,290,1,/,Heat,0.0
import,290,1,/,Electricity,3.43
import,290,1,/,Gas,0.0
import,290,2,/,Biomass,0.0
import,290,2,/,Waste,0.0
import,290,2,/,Heat,0.0
import,290,2,/,Electricity,1.79
import,290,2,/,Gas,0.0
import,290,3,/,Biomass,0.0
import,290,3,/,Waste,0.0
import,290,3,/,Heat,0.0
import,290,3,/,Electricity,3.26
import,290,3,/,Gas,0.0
import,290,4,/,Biomass,0.0
import,290,4,/,Waste,0.0
import,290,4,/,Heat,0.0
import,290,4,/,Electricity,3.43
import,290,4,/,Gas,0.0
import,290,5,/,Biomass,0.0
import,290,5,/,Waste,0.0
import,290,5,/,Heat,0.0
import,290,5,/,Electricity,3.83
import,290,5,/,Gas,0.0
import,290,6,/,Biomass,0.0
import,290,6,/,Waste,0.0
import,290,6,/,Heat,0.0
import,290,6,/,Electricity,3.11
import,290,6,/,Gas,0.0
import,290,7,/,Biomass,0.0
import,290,7,/,Waste,0.0
import,290,7,/,Heat,0.0
import,290,7,/,Electricity,2.81
import,290,7,/,Gas,0.0
import,290,8,/,Biomass,0.0
import,290,8,/,Waste,0.0
import,290,8,/,Heat,0.0
import,290,8,/,Electricity,2.51
import,290,8,/,Gas,0.0
import,290,9,/,Biomass,0.0
import,290,9,/,Waste,0.0
import,290,9,/,Heat,0.0
import,290,9,/,Electricity,4.25
import,290,9,/,Gas,0.0
import,290,10,/,Biomass,0.0
import,290,10,/,Waste,0.0
import,290,10,/,Heat,0.0
import,290,10,/,Electricity,3.39
import,290,10,/,Gas,0.0
import,290,11,/,Biomass,0.0
import,290,11,/,Waste,0.0
import,290,11,/,Heat,0.0
import,290,11,/,Electricity,0.32
import,290,11,/,Gas,0.0
import,290,12,/,Biomass,0.0
import,290,12,/,Waste,0.0
import,290,12,/,Heat,0.0
import,290,12,/,Electricity,4.01
import,290,12,/,Gas,0.0
import,290,13,/,Biomass,0.0
import,290,13,/,Waste,0.0
import,290,13,/,Heat,0.0
import,290,13,/,Electricity,2.69
import,290,13,/,Gas,0.0
import,290,14,/,Biomass,0.0
import,290,14,/,Waste,0.0
import,290,14,/,Heat,0.0
import,290,14,/,Electricity,2.01
import,290,14,/,Gas,0.0
import,290,15,/,Biomass,0.0
import,290,15,/,Waste,0.0
import,290,15,/,Heat,0.0
import,290,15,/,Electricity,5.87
import,290,15,/,Gas,0.0
import,290,16,/,Biomass,0.0
import,290,16,/,Waste,0.0
import,290,16,/,Heat,0.0
import,290,16,/,Electricity,1.79
import,290,16,/,Gas,0.0
import,290,17,/,Biomass,0.0
import,290,17,/,Waste,0.0
import,290,17,/,Heat,0.0
import,290,17,/,Electricity,4.95
import,290,17,/,Gas,0.0
import,290,18,/,Biomass,0.0
import,290,18,/,Waste,0.0
import,290,18,/,Heat,0.0
import,290,18,/,Electricity,6.44
import,290,18,/,Gas,0.0
import,290,19,/,Biomass,0.0
import,290,19,/,Waste,0.0
import,290,19,/,Heat,0.0
import,290,19,/,Electricity,8.01
import,290,19,/,Gas,0.0
import,290,20,/,Biomass,0.0
import,290,20,/,Waste,0.0
import,290,20,/,Heat,0.0
import,290,20,/,Electricity,8.55
import,290,20,/,Gas,0.0
import,290,21,/,Biomass,0.0
import,290,21,/,Waste,0.0
import,290,21,/,Heat,0.0
import,290,21,/,Electricity,5.1
import,290,21,/,Gas,0.0
import,290,22,/,Biomass,0.0
import,290,22,/,Waste,0.0
import,290,22,/,Heat,0.0
import,290,22,/,Electricity,7.32
import,290,22,/,Gas,0.0
import,290,23,/,Biomass,0.0
import,290,23,/,Waste,0.0
import,290,23,/,Heat,0.0
import,290,23,/,Electricity,5.54
import,290,23,/,Gas,0.0
import,291,0,/,Biomass,0.0
import,291,0,/,Waste,0.0
import,291,0,/,Heat,0.0
import,291,0,/,Electricity,2.69
import,291,0,/,Gas,0.0
import,291,1,/,Biomass,0.0
import,291,1,/,Waste,0.0
import,291,1,/,Heat,0.0
import,291,1,/,Electricity,3.43
import,291,1,/,Gas,0.0
import,291,2,/,Biomass,0.0
import,291,2,/,Waste,0.0
import,291,2,/,Heat,0.0
import,291,2,/,Electricity,1.79
import,291,2,/,Gas,0.0
import,291,3,/,Biomass,0.0
import,291,3,/,Waste,0.0
import,291,3,/,Heat,0.0
import,291,3,/,Electricity,3.26
import,291,3,/,Gas,0.0
import,291,4,/,Biomass,0.0
import,291,4,/,Waste,0.0
import,291,4,/,Heat,0.0
import,291,4,/,Electricity,3.43
import,291,4,/,Gas,0.0
import,291,5,/,Biomass,0.0
import,291,5,/,Waste,0.0
import,291,5,/,Heat,0.0
import,291,5,/,Electricity,3.83
import,291,5,/,Gas,0.0
import,291,6,/,Biomass,0.0
import,291,6,/,Waste,0.0
import,291,6,/,Heat,0.0
import,291,6,/,Electricity,3.11
import,291,6,/,Gas,0.0
import,291,7,/,Biomass,0.0
import,291,7,/,Waste,0.0
import,291,7,/,Heat,0.0
import,291,7,/,Electricity,2.81
import,291,7,/,Gas,0.0
import,291,8,/,Biomass,0.0
import,291,8,/,Waste,0.0
import,291,8,/,Heat,0.0
import,291,8,/,Electricity,2.51
import,291,8,/,Gas,0.0
import,291,9,/,Biomass,0.0
import,291,9,/,Waste,0.0
import,291,9,/,Heat,0.0
import,291,9,/,Electricity,4.25
import,291,9,/,Gas,0.0
import,291,10,/,Biomass,0.0
import,291,10,/,Waste,0.0
import,291,10,/,Heat,0.0
import,291,10,/,Electricity,3.39
import,291,10,/,Gas,0.0
import,291,11,/,Biomass,0.0
import,291,11,/,Waste,0.0
import,291,11,/,Heat,0.0
import,291,11,/,Electricity,0.32
import,291,11,/,Gas,0.0
import,291,12,/,Biomass,0.0
import,291,12,/,Waste,0.0
import,291,12,/,Heat,0.0
import,291,12,/,Electricity,4.01
import,291,12,/,Gas,0.0
import,291,13,/,Biomass,0.0
import,291,13,/,Waste,0.0
import,291,13,/,Heat,0.0
import,291,13,/,Electricity,2.69
import,291,13,/,Gas,0.0
import,291,14,/,Biomass,0.0
import,291,14,/,Waste,0.0
import,291,14,/,Heat,0.0
import,291,14,/,Electricity,2.01
import,291,14,/,Gas,0.0
import,291,15,/,Biomass,0.0
import,291,15,/,Waste,0.0
import,291,15,/,Heat,0.0
import,291,15,/,Electricity,5.87
import,291,15,/,Gas,0.0
import,291,16,/,Biomass,0.0
import,291,16,/,Waste,0.0
import,291,16,/,Heat,0.0
import,291,16,/,Electricity,1.79
import,291,16,/,Gas,0.0
import,291,17,/,Biomass,0.0
import,291,17,/,Waste,0.0
import,291,17,/,Heat,0.0
import,291,17,/,Electricity,4.95
import,291,17,/,Gas,0.0
import,291,18,/,Biomass,0.0
import,291,18,/,Waste,0.0
import,291,18,/,Heat,0.0
import,291,18,/,Electricity,6.44
import,291,18,/,Gas,0.0
import,291,19,/,Biomass,0.0
import,291,19,/,Waste,0.0
import,291,19,/,Heat,0.0
import,291,19,/,Electricity,8.01
import,291,19,/,Gas,0.0
import,291,20,/,Biomass,0.0
import,291,20,/,Waste,0.0
import,291,20,/,Heat,0.0
import,291,20,/,Electricity,8.55
import,291,20,/,Gas,0.0
import,291,21,/,Biomass,0.0
import,291,21,/,Waste,0.0
import,291,21,/,Heat,0.0
import,291,21,/,Electricity,5.1
import,291,21,/,Gas,0.0
import,291,22,/,Biomass,0.0
import,291,22,/,Waste,0.0
import,291,22,/,Heat,0.0
import,291,22,/,Electricity,7.32
import,291,22,/,Gas,0.0
import,291,23,/,Biomass,0.0
import,291,23,/,Waste,0.0
import,291,23,/,Heat,0.0
import,291,23,/,Electricity,5.54
import,291,23,/,Gas,0.0
import,292,0,/,Biomass,0.0
import,292,0,/,Waste,0.0
import,292,0,/,Heat,0.0
import,292,0,/,Electricity,2.69
import,292,0,/,Gas,0.0
import,292,1,/,Biomass,0.0
import,292,1,/,Waste,0.0
import,292,1,/,Heat,0.0
import,292,1,/,Electricity,3.43
import,292,1,/,Gas,0.0
import,292,2,/,Biomass,0.0
import,292,2,/,Waste,0.0
import,292,2,/,Heat,0.0
import,292,2,/,Electricity,1.79
import,292,2,/,Gas,0.0
import,292,3,/,Biomass,0.0
import,292,3,/,Waste,0.0
import,292,3,/,Heat,0.0
import,292,3,/,Electricity,3.26
import,292,3,/,Gas,0.0
import,292,4,/,Biomass,0.0
import,292,4,/,Waste,0.0
import,292,4,/,Heat,0.0
import,292,4,/,Electricity,3.43
import,292,4,/,Gas,0.0
import,292,5,/,Biomass,0.0
import,292,5,/,Waste,0.0
import,292,5,/,Heat,0.0
import,292,5,/,Electricity,3.83
import,292,5,/,Gas,0.0
import,292,6,/,Biomass,0.0
import,292,6,/,Waste,0.0
import,292,6,/,Heat,0.0
import,292,6,/,Electricity,3.11
import,292,6,/,Gas,0.0
import,292,7,/,Biomass,0.0
import,292,7,/,Waste,0.0
import,292,7,/,Heat,0.0
import,292,7,/,Electricity,2.81
import,292,7,/,Gas,0.0
import,292,8,/,Biomass,0.0
import,292,8,/,Waste,0.0
import,292,8,/,Heat,0.0
import,292,8,/,Electricity,2.51
import,292,8,/,Gas,0.0
import,292,9,/,Biomass,0.0
import,292,9,/,Waste,0.0
import,292,9,/,Heat,0.0
import,292,9,/,Electricity,4.25
import,292,9,/,Gas,0.0
import,292,10,/,Biomass,0.0
import,292,10,/,Waste,0.0
import,292,10,/,Heat,0.0
import,292,10,/,Electricity,3.39
import,292,10,/,Gas,0.0
import,292,11,/,Biomass,0.0
import,292,11,/,Waste,0.0
import,292,11,/,Heat,0.0
import,292,11,/,Electricity,0.32
import,292,11,/,Gas,0.0
import,292,12,/,Biomass,0.0
import,292,12,/,Waste,0.0
import,292,12,/,Heat,0.0
import,292,12,/,Electricity,4.01
import,292,12,/,Gas,0.0
import,292,13,/,Biomass,0.0
import,292,13,/,Waste,0.0
import,292,13,/,Heat,0.0
import,292,13,/,Electricity,2.69
import,292,13,/,Gas,0.0
import,292,14,/,Biomass,0.0
import,292,14,/,Waste,0.0
import,292,14,/,Heat,0.0
import,292,14,/,Electricity,2.01
import,292,14,/,Gas,0.0
import,292,15,/,Biomass,0.0
import,292,15,/,Waste,0.0
import,292,15,/,Heat,0.0
import,292,15,/,Electricity,5.87
import,292,15,/,Gas,0.0
import,292,16,/,Biomass,0.0
import,292,16,/,Waste,0.0
import,292,16,/,Heat,0.0
import,292,16,/,Electricity,1.79
import,292,16,/,Gas,0.0
import,292,17,/,Biomass,0.0
import,292,17,/,Waste,0.0
import,292,17,/,Heat,0.0
import,292,17,/,Electricity,4.95
import,292,17,/,Gas,0.0
import,292,18,/,Biomass,0.0
import,292,18,/,Waste,0.0
import,292,18,/,Heat,0.0
import,292,18,/,Electricity,6.44
import,292,18,/,Gas,0.0
import,292,19,/,Biomass,0.0
import,292,19,/,Waste,0.0
import,292,19,/,Heat,0.0
import,292,19,/,Electricity,8.01
import,292,19,/,Gas,0.0
import,292,20,/,Biomass,0.0
import,292,20,/,Waste,0.0
import,292,20,/,Heat,0.0
import,292,20,/,Electricity,8.55
import,292,20,/,Gas,0.0
import,292,21,/,Biomass,0.0
import,292,21,/,Waste,0.0
import,292,21,/,Heat,0.0
import,292,21,/,Electricity,5.1
import,292,21,/,Gas,0.0
import,292,22,/,Biomass,0.0
import,292,22,/,Waste,0.0
import,292,22,/,Heat,0.0
import,292,22,/,Electricity,7.32
import,292,22,/,Gas,0.0
import,292,23,/,Biomass,0.0
import,292,23,/,Waste,0.0
import,292,23,/,Heat,0.0
import,292,23,/,Electricity,5.54
import,292,23,/,Gas,0.0
import,293,0,/,Biomass,0.0
import,293,0,/,Waste,0.0
import,293,0,/,Heat,0.0
import,293,0,/,Electricity,2.69
import,293,0,/,Gas,0.0
import,293,1,/,Biomass,0.0
import,293,1,/,Waste,0.0
import,293,1,/,Heat,0.0
import,293,1,/,Electricity,3.43
import,293,1,/,Gas,0.0
import,293,2,/,Biomass,0.0
import,293,2,/,Waste,0.0
import,293,2,/,Heat,0.0
import,293,2,/,Electricity,1.79
import,293,2,/,Gas,0.0
import,293,3,/,Biomass,0.0
import,293,3,/,Waste,0.0
import,293,3,/,Heat,0.0
import,293,3,/,Electricity,3.26
import,293,3,/,Gas,0.0
import,293,4,/,Biomass,0.0
import,293,4,/,Waste,0.0
import,293,4,/,Heat,0.0
import,293,4,/,Electricity,3.43
import,293,4,/,Gas,0.0
import,293,5,/,Biomass,0.0
import,293,5,/,Waste,0.0
import,293,5,/,Heat,0.0
import,293,5,/,Electricity,3.83
import,293,5,/,Gas,0.0
import,293,6,/,Biomass,0.0
import,293,6,/,Waste,0.0
import,293,6,/,Heat,0.0
import,293,6,/,Electricity,3.11
import,293,6,/,Gas,0.0
import,293,7,/,Biomass,0.0
import,293,7,/,Waste,0.0
import,293,7,/,Heat,0.0
import,293,7,/,Electricity,2.81
import,293,7,/,Gas,0.0
import,293,8,/,Biomass,0.0
import,293,8,/,Waste,0.0
import,293,8,/,Heat,0.0
import,293,8,/,Electricity,2.51
import,293,8,/,Gas,0.0
import,293,9,/,Biomass,0.0
import,293,9,/,Waste,0.0
import,293,9,/,Heat,0.0
import,293,9,/,Electricity,4.25
import,293,9,/,Gas,0.0
import,293,10,/,Biomass,0.0
import,293,10,/,Waste,0.0
import,293,10,/,Heat,0.0
import,293,10,/,Electricity,3.39
import,293,10,/,Gas,0.0
import,293,11,/,Biomass,0.0
import,293,11,/,Waste,0.0
import,293,11,/,Heat,0.0
import,293,11,/,Electricity,0.32
import,293,11,/,Gas,0.0
import,293,12,/,Biomass,0.0
import,293,12,/,Waste,0.0
import,293,12,/,Heat,0.0
import,293,12,/,Electricity,4.01
import,293,12,/,Gas,0.0
import,293,13,/,Biomass,0.0
import,293,13,/,Waste,0.0
import,293,13,/,Heat,0.0
import,293,13,/,Electricity,2.69
import,293,13,/,Gas,0.0
import,293,14,/,Biomass,0.0
import,293,14,/,Waste,0.0
import,293,14,/,Heat,0.0
import,293,14,/,Electricity,2.01
import,293,14,/,Gas,0.0
import,293,15,/,Biomass,0.0
import,293,15,/,Waste,0.0
import,293,15,/,Heat,0.0
import,293,15,/,Electricity,5.87
import,293,15,/,Gas,0.0
import,293,16,/,Biomass,0.0
import,293,16,/,Waste,0.0
import,293,16,/,Heat,0.0
import,293,16,/,Electricity,1.79
import,293,16,/,Gas,0.0
import,293,17,/,Biomass,0.0
import,293,17,/,Waste,0.0
import,293,17,/,Heat,0.0
import,293,17,/,Electricity,4.95
import,293,17,/,Gas,0.0
import,293,18,/,Biomass,0.0
import,293,18,/,Waste,0.0
import,293,18,/,Heat,0.0
import,293,18,/,Electricity,6.44
import,293,18,/,Gas,0.0
import,293,19,/,Biomass,0.0
import,293,19,/,Waste,0.0
import,293,19,/,Heat,0.0
import,293,19,/,Electricity,8.01
import,293,19,/,Gas,0.0
import,293,20,/,Biomass,0.0
import,293,20,/,Waste,0.0
import,293,20,/,Heat,0.0
import,293,20,/,Electricity,8.55
import,293,20,/,Gas,0.0
import,293,21,/,Biomass,0.0
import,293,21,/,Waste,0.0
import,293,21,/,Heat,0.0
import,293,21,/,Electricity,5.1
import,293,21,/,Gas,0.0
import,293,22,/,Biomass,0.0
import,293,22,/,Waste,0.0
import,293,22,/,Heat,0.0
import,293,22,/,Electricity,7.32
import,293,22,/,Gas,0.0
import,293,23,/,Biomass,0.0
import,293,23,/,Waste,0.0
import,293,23,/,Heat,0.0
import,293,23,/,Electricity,5.54
import,293,23,/,Gas,0.0
import,294,0,/,Biomass,0.0
import,294,0,/,Waste,0.0
import,294,0,/,Heat,0.0
import,294,0,/,Electricity,2.69
import,294,0,/,Gas,0.0
import,294,1,/,Biomass,0.0
import,294,1,/,Waste,0.0
import,294,1,/,Heat,0.0
import,294,1,/,Electricity,3.43
import,294,1,/,Gas,0.0
import,294,2,/,Biomass,0.0
import,294,2,/,Waste,0.0
import,294,2,/,Heat,0.0
import,294,2,/,Electricity,1.79
import,294,2,/,Gas,0.0
import,294,3,/,Biomass,0.0
import,294,3,/,Waste,0.0
import,294,3,/,Heat,0.0
import,294,3,/,Electricity,3.26
import,294,3,/,Gas,0.0
import,294,4,/,Biomass,0.0
import,294,4,/,Waste,0.0
import,294,4,/,Heat,0.0
import,294,4,/,Electricity,3.43
import,294,4,/,Gas,0.0
import,294,5,/,Biomass,0.0
import,294,5,/,Waste,0.0
import,294,5,/,Heat,0.0
import,294,5,/,Electricity,3.83
import,294,5,/,Gas,0.0
import,294,6,/,Biomass,0.0
import,294,6,/,Waste,0.0
import,294,6,/,Heat,0.0
import,294,6,/,Electricity,3.11
import,294,6,/,Gas,0.0
import,294,7,/,Biomass,0.0
import,294,7,/,Waste,0.0
import,294,7,/,Heat,0.0
import,294,7,/,Electricity,2.81
import,294,7,/,Gas,0.0
import,294,8,/,Biomass,0.0
import,294,8,/,Waste,0.0
import,294,8,/,Heat,0.0
import,294,8,/,Electricity,2.51
import,294,8,/,Gas,0.0
import,294,9,/,Biomass,0.0
import,294,9,/,Waste,0.0
import,294,9,/,Heat,0.0
import,294,9,/,Electricity,4.25
import,294,9,/,Gas,0.0
import,294,10,/,Biomass,0.0
import,294,10,/,Waste,0.0
import,294,10,/,Heat,0.0
import,294,10,/,Electricity,3.39
import,294,10,/,Gas,0.0
import,294,11,/,Biomass,0.0
import,294,11,/,Waste,0.0
import,294,11,/,Heat,0.0
import,294,11,/,Electricity,0.32
import,294,11,/,Gas,0.0
import,294,12,/,Biomass,0.0
import,294,12,/,Waste,0.0
import,294,12,/,Heat,0.0
import,294,12,/,Electricity,4.01
import,294,12,/,Gas,0.0
import,294,13,/,Biomass,0.0
